like1,parFLOWLENWEIGHT,parFLOWACCWEIGHT,parLSFACTORWEIGHT,simulation_0,simulation_1,simulation_2,simulation_3,simulation_4,simulation_5,simulation_6,simulation_7,simulation_8,simulation_9,simulation_10,simulation_11,simulation_12,simulation_13,simulation_14,simulation_15,simulation_16,simulation_17,simulation_18,simulation_19,simulation_20,simulation_21,simulation_22,simulation_23,simulation_24,simulation_25,simulation_26,simulation_27,simulation_28,simulation_29,simulation_30,simulation_31,simulation_32,simulation_33,simulation_34,simulation_35,simulation_36,simulation_37,simulation_38,simulation_39,simulation_40,simulation_41,simulation_42,simulation_43,simulation_44,simulation_45,simulation_46,simulation_47,simulation_48,chain
0.9995,9.305,2.11,8.7,1.0,0.0846,-0.00976,0.665,0.1114,0.2888,0.1322,0.0846,1.0,0.307,0.117,0.002708,0.9487,0.02821,-0.00976,0.307,1.0,0.0567,0.00399,0.3035,0.00672,0.665,0.117,0.0567,1.0,0.04303,0.4255,0.2161,0.1114,0.002708,0.00399,0.04303,1.0,0.0162,0.012146,0.2888,0.9487,0.3035,0.4255,0.0162,1.0,0.09454,0.1322,0.02821,0.00672,0.2161,0.012146,0.09454,1.0,1.0
0.9985,7.426,6.33,9.1,1.0,0.0846,-0.00976,0.665,0.1114,0.337,0.11993,0.0846,1.0,0.307,0.117,0.002708,0.9185,0.01569,-0.00976,0.307,1.0,0.0567,0.00399,0.311,0.00388,0.665,0.117,0.0567,1.0,0.04303,0.4995,0.2037,0.1114,0.002708,0.00399,0.04303,1.0,0.01952,0.00935,0.337,0.9185,0.311,0.4995,0.01952,1.0,0.09454,0.11993,0.01569,0.00388,0.2037,0.00935,0.09454,1.0,1.0
1.0,7.406,9.1,7.18,1.0,0.0846,-0.00976,0.665,0.1114,0.292,0.11475,0.0846,1.0,0.307,0.117,0.002708,0.9453,0.017,-0.00976,0.307,1.0,0.0567,0.00399,0.3284,0.004353,0.665,0.117,0.0567,1.0,0.04303,0.4324,0.1975,0.1114,0.002708,0.00399,0.04303,1.0,0.01657,0.0091,0.292,0.9453,0.3284,0.4324,0.01657,1.0,0.0797,0.11475,0.017,0.004353,0.1975,0.0091,0.0797,1.0,1.0
0.997,9.48,5.6,6.977,1.0,0.0846,-0.00976,0.665,0.1114,0.2494,0.1273,0.0846,1.0,0.307,0.117,0.002708,0.967,0.03055,-0.00976,0.307,1.0,0.0567,0.00399,0.3176,0.007484,0.665,0.117,0.0567,1.0,0.04303,0.3667,0.2104,0.1114,0.002708,0.00399,0.04303,1.0,0.01364,0.01196,0.2494,0.967,0.3176,0.3667,0.01364,1.0,0.08264,0.1273,0.03055,0.007484,0.2104,0.01196,0.08264,1.0,1.0
0.9917,4.984,8.78,7.7,1.0,0.0846,-0.00976,0.665,0.1114,0.3813,0.11066,0.0846,1.0,0.307,0.117,0.002708,0.8823,0.00943,-0.00976,0.307,1.0,0.0567,0.00399,0.3213,0.002478,0.665,0.117,0.0567,1.0,0.04303,0.5684,0.1935,0.1114,0.002708,0.00399,0.04303,1.0,0.02263,0.00783,0.3813,0.8823,0.3213,0.5684,0.02263,1.0,0.0989,0.11066,0.00943,0.002478,0.1935,0.00783,0.0989,1.0,1.0
0.994,8.96,1.585,5.652,1.0,0.0846,-0.00976,0.665,0.1114,0.2289,0.1406,0.0846,1.0,0.307,0.117,0.002708,0.975,0.04608,-0.00976,0.307,1.0,0.0567,0.00399,0.3086,0.01103,0.665,0.117,0.0567,1.0,0.04303,0.335,0.2234,0.1114,0.002708,0.00399,0.04303,1.0,0.012215,0.01543,0.2289,0.975,0.3086,0.335,0.012215,1.0,0.0937,0.1406,0.04608,0.01103,0.2234,0.01543,0.0937,1.0,1.0
0.9995,4.75,8.58,5.066,1.0,0.0846,-0.00976,0.665,0.1114,0.3074,0.10767,0.0846,1.0,0.307,0.117,0.002708,0.9355,0.012535,-0.00976,0.307,1.0,0.0567,0.00399,0.3396,0.003365,0.665,0.117,0.0567,1.0,0.04303,0.4568,0.1895,0.1114,0.002708,0.00399,0.04303,1.0,0.01768,0.008,0.3074,0.9355,0.3396,0.4568,0.01768,1.0,0.0777,0.10767,0.012535,0.003365,0.1895,0.008,0.0777,1.0,1.0
0.9883,5.496,5.035,2.598,1.0,0.0846,-0.00976,0.665,0.1114,0.1932,0.1231,0.0846,1.0,0.307,0.117,0.002708,0.9854,0.0408,-0.00976,0.307,1.0,0.0567,0.00399,0.3308,0.01032,0.665,0.117,0.0567,1.0,0.04303,0.283,0.2039,0.1114,0.002708,0.00399,0.04303,1.0,0.00999,0.012886,0.1932,0.9854,0.3308,0.283,0.00999,1.0,0.07385,0.1231,0.0408,0.01032,0.2039,0.012886,0.07385,1.0,1.0
0.951,2.338,9.91,6.297,1.0,0.0846,-0.00976,0.665,0.1114,0.49,0.10156,0.0846,1.0,0.307,0.117,0.002708,0.753,0.00469,-0.00976,0.307,1.0,0.0567,0.00399,0.3232,0.001365,0.665,0.117,0.0567,1.0,0.04303,0.7363,0.1827,0.1114,0.002708,0.00399,0.04303,1.0,0.03032,0.006584,0.49,0.753,0.3232,0.7363,0.03032,1.0,0.1229,0.10156,0.00469,0.001365,0.1827,0.006584,0.1229,1.0,1.0
0.9346,2.957,7.914,8.99,1.0,0.0846,-0.00976,0.665,0.1114,0.5186,0.1099,0.0846,1.0,0.307,0.117,0.002708,0.7144,0.00547,-0.00976,0.307,1.0,0.0567,0.00399,0.2808,0.0014515,0.665,0.117,0.0567,1.0,0.04303,0.777,0.1929,0.1114,0.002708,0.00399,0.04303,1.0,0.03207,0.007256,0.5186,0.7144,0.2808,0.777,0.03207,1.0,0.1388,0.1099,0.00547,0.0014515,0.1929,0.007256,0.1388,1.0,1.0
0.995,6.19,1.632,4.117,1.0,0.0846,-0.00976,0.665,0.1114,0.2358,0.137,0.0846,1.0,0.307,0.117,0.002708,0.972,0.04114,-0.00976,0.307,1.0,0.0567,0.00399,0.3103,0.00989,0.665,0.117,0.0567,1.0,0.04303,0.3455,0.22,0.1114,0.002708,0.00399,0.04303,1.0,0.01269,0.01436,0.2358,0.972,0.3103,0.3455,0.01269,1.0,0.0905,0.137,0.04114,0.00989,0.22,0.01436,0.0905,1.0,1.0
0.9717,5.93,3.143,1.433,1.0,0.0846,-0.00976,0.665,0.1114,0.1418,0.1505,0.0846,1.0,0.307,0.117,0.002708,0.996,0.0981,-0.00976,0.307,1.0,0.0567,0.00399,0.3223,0.02426,0.665,0.117,0.0567,1.0,0.04303,0.2043,0.2268,0.1114,0.002708,0.00399,0.04303,1.0,0.00654,0.02318,0.1418,0.996,0.3223,0.2043,0.00654,1.0,0.1167,0.1505,0.0981,0.02426,0.2268,0.02318,0.1167,1.0,1.0
0.9995,9.52,6.78,8.63,1.0,0.0846,-0.00976,0.665,0.1114,0.282,0.1233,0.0846,1.0,0.307,0.117,0.002708,0.9517,0.0229,-0.00976,0.307,1.0,0.0567,0.00399,0.317,0.00564,0.665,0.117,0.0567,1.0,0.04303,0.4163,0.2068,0.1114,0.002708,0.00399,0.04303,1.0,0.01582,0.01058,0.282,0.9517,0.317,0.4163,0.01582,1.0,0.0848,0.1233,0.0229,0.00564,0.2068,0.01058,0.0848,1.0,1.0
0.9995,8.95,6.67,9.68,1.0,0.0846,-0.00976,0.665,0.1114,0.3132,0.1218,0.0846,1.0,0.307,0.117,0.002708,0.934,0.01868,-0.00976,0.307,1.0,0.0567,0.00399,0.313,0.004593,0.665,0.117,0.0567,1.0,0.04303,0.4634,0.2056,0.1114,0.002708,0.00399,0.04303,1.0,0.01791,0.0099,0.3132,0.934,0.313,0.4634,0.01791,1.0,0.0904,0.1218,0.01868,0.004593,0.2056,0.0099,0.0904,1.0,1.0
0.9937,9.16,8.83,5.477,1.0,0.0846,-0.00976,0.665,0.1114,0.2202,0.1203,0.0846,1.0,0.307,0.117,0.002708,0.977,0.03128,-0.00976,0.307,1.0,0.0567,0.00399,0.33,0.00791,0.665,0.117,0.0567,1.0,0.04303,0.3235,0.2021,0.1114,0.002708,0.00399,0.04303,1.0,0.01177,0.011406,0.2202,0.977,0.33,0.3235,0.01177,1.0,0.0725,0.1203,0.03128,0.00791,0.2021,0.011406,0.0725,1.0,1.0
0.988,9.67,8.195,4.402,1.0,0.0846,-0.00976,0.665,0.1114,0.1897,0.1255,0.0846,1.0,0.307,0.117,0.002708,0.9863,0.044,-0.00976,0.307,1.0,0.0567,0.00399,0.329,0.01107,0.665,0.117,0.0567,1.0,0.04303,0.2773,0.2063,0.1114,0.002708,0.00399,0.04303,1.0,0.00974,0.01352,0.1897,0.9863,0.329,0.2773,0.00974,1.0,0.07623,0.1255,0.044,0.01107,0.2063,0.01352,0.07623,1.0,1.0
0.9336,2.193,5.703,6.695,1.0,0.0846,-0.00976,0.665,0.1114,0.519,0.1103,0.0846,1.0,0.307,0.117,0.002708,0.713,0.005516,-0.00976,0.307,1.0,0.0567,0.00399,0.279,0.001458,0.665,0.117,0.0567,1.0,0.04303,0.7783,0.1934,0.1114,0.002708,0.00399,0.04303,1.0,0.03214,0.00729,0.519,0.713,0.279,0.7783,0.03214,1.0,0.1394,0.1103,0.005516,0.001458,0.1934,0.00729,0.1394,1.0,1.0
0.998,8.72,3.09,6.746,1.0,0.0846,-0.00976,0.665,0.1114,0.2576,0.1322,0.0846,1.0,0.307,0.117,0.002708,0.9634,0.03287,-0.00976,0.307,1.0,0.0567,0.00399,0.3105,0.00792,0.665,0.117,0.0567,1.0,0.04303,0.3784,0.2156,0.1114,0.002708,0.00399,0.04303,1.0,0.01414,0.01275,0.2576,0.9634,0.3105,0.3784,0.01414,1.0,0.0886,0.1322,0.03287,0.00792,0.2156,0.01275,0.0886,1.0,1.0
0.9946,2.531,1.482,3.562,1.0,0.0846,-0.00976,0.665,0.1114,0.3657,0.1228,0.0846,1.0,0.307,0.117,0.002708,0.8975,0.01508,-0.00976,0.307,1.0,0.0567,0.00399,0.2986,0.003654,0.665,0.117,0.0567,1.0,0.04303,0.5425,0.207,0.1114,0.002708,0.00399,0.04303,1.0,0.02142,0.00952,0.3657,0.8975,0.2986,0.5425,0.02142,1.0,0.10455,0.1228,0.01508,0.003654,0.207,0.00952,0.10455,1.0,1.0
0.999,3.912,5.33,4.56,1.0,0.0846,-0.00976,0.665,0.1114,0.3254,0.11346,0.0846,1.0,0.307,0.117,0.002708,0.9253,0.01357,-0.00976,0.307,1.0,0.0567,0.00399,0.3254,0.003496,0.665,0.117,0.0567,1.0,0.04303,0.4832,0.1964,0.1114,0.002708,0.00399,0.04303,1.0,0.01883,0.00856,0.3254,0.9253,0.3254,0.4832,0.01883,1.0,0.0864,0.11346,0.01357,0.003496,0.1964,0.00856,0.0864,1.0,1.0
0.999,6.26,3.496,7.332,1.0,0.0846,-0.00976,0.665,0.1114,0.3289,0.1242,0.0846,1.0,0.307,0.117,0.002708,0.9243,0.0186,-0.00976,0.307,1.0,0.0567,0.00399,0.3054,0.00451,0.665,0.117,0.0567,1.0,0.04303,0.4868,0.2083,0.1114,0.002708,0.00399,0.04303,1.0,0.01894,0.0101,0.3289,0.9243,0.3054,0.4868,0.01894,1.0,0.09625,0.1242,0.0186,0.00451,0.2083,0.0101,0.09625,1.0,1.0
0.999,2.674,4.06,2.26,1.0,0.0846,-0.00976,0.665,0.1114,0.268,0.11005,0.0846,1.0,0.307,0.117,0.002708,0.957,0.0172,-0.00976,0.307,1.0,0.0567,0.00399,0.339,0.00454,0.665,0.117,0.0567,1.0,0.04303,0.397,0.1917,0.1114,0.002708,0.00399,0.04303,1.0,0.01503,0.008766,0.268,0.957,0.339,0.397,0.01503,1.0,0.07104,0.11005,0.0172,0.00454,0.1917,0.008766,0.07104,1.0,1.0
0.946,2.973,1.686,7.97,1.0,0.0846,-0.00976,0.665,0.1114,0.5005,0.121,0.0846,1.0,0.307,0.117,0.002708,0.7476,0.00831,-0.00976,0.307,1.0,0.0567,0.00399,0.2542,0.002005,0.665,0.117,0.0567,1.0,0.04303,0.747,0.2054,0.1114,0.002708,0.00399,0.04303,1.0,0.03061,0.008484,0.5005,0.7476,0.2542,0.747,0.03061,1.0,0.1428,0.121,0.00831,0.002005,0.2054,0.008484,0.1428,1.0,1.0
0.9995,7.273,3.012,7.78,1.0,0.0846,-0.00976,0.665,0.1114,0.3123,0.1272,0.0846,1.0,0.307,0.117,0.002708,0.935,0.02199,-0.00976,0.307,1.0,0.0567,0.00399,0.305,0.005287,0.665,0.117,0.0567,1.0,0.04303,0.4612,0.2112,0.1114,0.002708,0.00399,0.04303,1.0,0.01779,0.010826,0.3123,0.935,0.305,0.4612,0.01779,1.0,0.0949,0.1272,0.02199,0.005287,0.2112,0.010826,0.0949,1.0,1.0
0.972,2.02,5.242,4.316,1.0,0.0846,-0.00976,0.665,0.1114,0.448,0.1072,0.0846,1.0,0.307,0.117,0.002708,0.8135,0.006393,-0.00976,0.307,1.0,0.0567,0.00399,0.3154,0.001741,0.665,0.117,0.0567,1.0,0.04303,0.6704,0.1896,0.1114,0.002708,0.00399,0.04303,1.0,0.02725,0.007187,0.448,0.8135,0.3154,0.6704,0.02725,1.0,0.11505,0.1072,0.006393,0.001741,0.1896,0.007187,0.11505,1.0,1.0
0.991,2.15,2.152,3.35,1.0,0.0846,-0.00976,0.665,0.1114,0.3855,0.118,0.0846,1.0,0.307,0.117,0.002708,0.8804,0.01177,-0.00976,0.307,1.0,0.0567,0.00399,0.3035,0.00293,0.665,0.117,0.0567,1.0,0.04303,0.573,0.2018,0.1114,0.002708,0.00399,0.04303,1.0,0.02281,0.00868,0.3855,0.8804,0.3035,0.573,0.02281,1.0,0.10583,0.118,0.01177,0.00293,0.2018,0.00868,0.10583,1.0,1.0
0.998,4.254,4.89,5.348,1.0,0.0846,-0.00976,0.665,0.1114,0.341,0.11615,0.0846,1.0,0.307,0.117,0.002708,0.915,0.01365,-0.00976,0.307,1.0,0.0567,0.00399,0.3174,0.00345,0.665,0.117,0.0567,1.0,0.04303,0.5063,0.1996,0.1114,0.002708,0.00399,0.04303,1.0,0.01984,0.00878,0.341,0.915,0.3174,0.5063,0.01984,1.0,0.0925,0.11615,0.01365,0.00345,0.1996,0.00878,0.0925,1.0,1.0
0.995,4.164,5.914,5.906,1.0,0.0846,-0.00976,0.665,0.1114,0.3647,0.11346,0.0846,1.0,0.307,0.117,0.002708,0.897,0.01117,-0.00976,0.307,1.0,0.0567,0.00399,0.318,0.002872,0.665,0.117,0.0567,1.0,0.04303,0.5425,0.1967,0.1114,0.002708,0.00399,0.04303,1.0,0.02147,0.008255,0.3647,0.897,0.318,0.5425,0.02147,1.0,0.09656,0.11346,0.01117,0.002872,0.1967,0.008255,0.09656,1.0,1.0
0.9644,7.97,3.97,1.487,1.0,0.0846,-0.00976,0.665,0.1114,0.1289,0.1603,0.0846,1.0,0.307,0.117,0.002708,0.9976,0.1247,-0.00976,0.307,1.0,0.0567,0.00399,0.3215,0.03084,0.665,0.117,0.0567,1.0,0.04303,0.1849,0.2334,0.1114,0.002708,0.00399,0.04303,1.0,0.00569,0.02774,0.1289,0.9976,0.3215,0.1849,0.00569,1.0,0.1393,0.1603,0.1247,0.03084,0.2334,0.02774,0.1393,1.0,1.0
0.9785,2.979,6.47,5.83,1.0,0.0846,-0.00976,0.665,0.1114,0.4304,0.10913,0.0846,1.0,0.307,0.117,0.002708,0.834,0.007282,-0.00976,0.307,1.0,0.0567,0.00399,0.314,0.001944,0.665,0.117,0.0567,1.0,0.04303,0.643,0.1919,0.1114,0.002708,0.00399,0.04303,1.0,0.026,0.007442,0.4304,0.834,0.314,0.643,0.026,1.0,0.1115,0.10913,0.007282,0.001944,0.1919,0.007442,0.1115,1.0,1.0
0.9717,7.7,2.994,1.963,1.0,0.0846,-0.00976,0.665,0.1114,0.1451,0.1567,0.0846,1.0,0.307,0.117,0.002708,0.9956,0.1026,-0.00976,0.307,1.0,0.0567,0.00399,0.3184,0.02515,0.665,0.117,0.0567,1.0,0.04303,0.2091,0.2334,0.1114,0.002708,0.00399,0.04303,1.0,0.006733,0.02461,0.1451,0.9956,0.3184,0.2091,0.006733,1.0,0.1228,0.1567,0.1026,0.02515,0.2334,0.02461,0.1228,1.0,1.0
0.9966,9.75,3.95,6.97,1.0,0.0846,-0.00976,0.665,0.1114,0.2455,0.1321,0.0846,1.0,0.307,0.117,0.002708,0.9683,0.03497,-0.00976,0.307,1.0,0.0567,0.00399,0.3132,0.00846,0.665,0.117,0.0567,1.0,0.04303,0.3606,0.2153,0.1114,0.002708,0.00399,0.04303,1.0,0.01336,0.013016,0.2455,0.9683,0.3132,0.3606,0.01336,1.0,0.08673,0.1321,0.03497,0.00846,0.2153,0.013016,0.08673,1.0,1.0
0.994,3.127,3.596,1.93,1.0,0.0846,-0.00976,0.665,0.1114,0.2236,0.1161,0.0846,1.0,0.307,0.117,0.002708,0.9756,0.02759,-0.00976,0.307,1.0,0.0567,0.00399,0.3347,0.00709,0.665,0.117,0.0567,1.0,0.04303,0.329,0.1975,0.1114,0.002708,0.00399,0.04303,1.0,0.012024,0.01057,0.2236,0.9756,0.3347,0.329,0.012024,1.0,0.0691,0.1161,0.02759,0.00709,0.1975,0.01057,0.0691,1.0,1.0
0.9976,9.98,1.704,7.56,1.0,0.0846,-0.00976,0.665,0.1114,0.2546,0.137,0.0846,1.0,0.307,0.117,0.002708,0.965,0.03738,-0.00976,0.307,1.0,0.0567,0.00399,0.3062,0.00891,0.665,0.117,0.0567,1.0,0.04303,0.3738,0.2203,0.1114,0.002708,0.00399,0.04303,1.0,0.01393,0.01387,0.2546,0.965,0.3062,0.3738,0.01393,1.0,0.0932,0.137,0.03738,0.00891,0.2203,0.01387,0.0932,1.0,1.0
0.979,8.09,9.2,2.447,1.0,0.0846,-0.00976,0.665,0.1114,0.1548,0.1196,0.0846,1.0,0.307,0.117,0.002708,0.993,0.05524,-0.00976,0.307,1.0,0.0567,0.00399,0.3386,0.014305,0.665,0.117,0.0567,1.0,0.04303,0.2253,0.1965,0.1114,0.002708,0.00399,0.04303,1.0,0.007492,0.01434,0.1548,0.993,0.3386,0.2253,0.007492,1.0,0.0757,0.1196,0.05524,0.014305,0.1965,0.01434,0.0757,1.0,1.0
0.999,7.14,2.787,8.055,1.0,0.0846,-0.00976,0.665,0.1114,0.3223,0.1271,0.0846,1.0,0.307,0.117,0.002708,0.9287,0.02092,-0.00976,0.307,1.0,0.0567,0.00399,0.3025,0.00502,0.665,0.117,0.0567,1.0,0.04303,0.4766,0.2112,0.1114,0.002708,0.00399,0.04303,1.0,0.01846,0.01067,0.3223,0.9287,0.3025,0.4766,0.01846,1.0,0.0972,0.1271,0.02092,0.00502,0.2112,0.01067,0.0972,1.0,1.0
0.9995,1.517,3.578,1.636,1.0,0.0846,-0.00976,0.665,0.1114,0.3076,0.10156,0.0846,1.0,0.307,0.117,0.002708,0.934,0.01036,-0.00976,0.307,1.0,0.0567,0.00399,0.3525,0.002928,0.665,0.117,0.0567,1.0,0.04303,0.4585,0.1821,0.1114,0.002708,0.00399,0.04303,1.0,0.01779,0.00731,0.3076,0.934,0.3525,0.4585,0.01779,1.0,0.0734,0.10156,0.01036,0.002928,0.1821,0.00731,0.0734,1.0,1.0
0.992,4.61,4.805,7.027,1.0,0.0846,-0.00976,0.665,0.1114,0.3809,0.11755,0.0846,1.0,0.307,0.117,0.002708,0.8843,0.01184,-0.00976,0.307,1.0,0.0567,0.00399,0.3054,0.002956,0.665,0.117,0.0567,1.0,0.04303,0.5664,0.2013,0.1114,0.002708,0.00399,0.04303,1.0,0.0225,0.00866,0.3809,0.8843,0.3054,0.5664,0.0225,1.0,0.1042,0.11755,0.01184,0.002956,0.2013,0.00866,0.1042,1.0,1.0
1.0,6.395,4.734,6.57,1.0,0.0846,-0.00976,0.665,0.1114,0.3037,0.12213,0.0846,1.0,0.307,0.117,0.002708,0.9395,0.01978,-0.00976,0.307,1.0,0.0567,0.00399,0.3142,0.004868,0.665,0.117,0.0567,1.0,0.04303,0.4492,0.2058,0.1114,0.002708,0.00399,0.04303,1.0,0.01729,0.01007,0.3037,0.9395,0.3142,0.4492,0.01729,1.0,0.08844,0.12213,0.01978,0.004868,0.2058,0.01007,0.08844,1.0,1.0
0.993,6.363,7.67,3.69,1.0,0.0846,-0.00976,0.665,0.1114,0.2157,0.1149,0.0846,1.0,0.307,0.117,0.002708,0.9785,0.02853,-0.00976,0.307,1.0,0.0567,0.00399,0.337,0.007378,0.665,0.117,0.0567,1.0,0.04303,0.3174,0.1959,0.1114,0.002708,0.00399,0.04303,1.0,0.01151,0.01059,0.2157,0.9785,0.337,0.3174,0.01151,1.0,0.0673,0.1149,0.02853,0.007378,0.1959,0.01059,0.0673,1.0,1.0
0.992,7.867,2.818,4.465,1.0,0.0846,-0.00976,0.665,0.1114,0.2151,0.1372,0.0846,1.0,0.307,0.117,0.002708,0.9795,0.0465,-0.00976,0.307,1.0,0.0567,0.00399,0.3145,0.01127,0.665,0.117,0.0567,1.0,0.04303,0.3145,0.2197,0.1114,0.002708,0.00399,0.04303,1.0,0.01133,0.01508,0.2151,0.9795,0.3145,0.3145,0.01133,1.0,0.08887,0.1372,0.0465,0.01127,0.2197,0.01508,0.08887,1.0,1.0
0.987,5.42,3.703,2.398,1.0,0.0846,-0.00976,0.665,0.1114,0.1873,0.131,0.0846,1.0,0.307,0.117,0.002708,0.9873,0.04987,-0.00976,0.307,1.0,0.0567,0.00399,0.325,0.01238,0.665,0.117,0.0567,1.0,0.04303,0.2732,0.212,0.1114,0.002708,0.00399,0.04303,1.0,0.00955,0.014824,0.1873,0.9873,0.325,0.2732,0.00955,1.0,0.08203,0.131,0.04987,0.01238,0.212,0.014824,0.08203,1.0,1.0
0.9893,9.96,5.543,4.92,1.0,0.0846,-0.00976,0.665,0.1114,0.1989,0.1334,0.0846,1.0,0.307,0.117,0.002708,0.9844,0.0479,-0.00976,0.307,1.0,0.0567,0.00399,0.3208,0.01178,0.665,0.117,0.0567,1.0,0.04303,0.2905,0.2152,0.1114,0.002708,0.00399,0.04303,1.0,0.01029,0.01484,0.1989,0.9844,0.3208,0.2905,0.01029,1.0,0.0843,0.1334,0.0479,0.01178,0.2152,0.01484,0.0843,1.0,1.0
0.995,5.906,6.42,8.25,1.0,0.0846,-0.00976,0.665,0.1114,0.3625,0.117,0.0846,1.0,0.307,0.117,0.002708,0.8994,0.01265,-0.00976,0.307,1.0,0.0567,0.00399,0.311,0.003174,0.665,0.117,0.0567,1.0,0.04303,0.5386,0.2007,0.1114,0.002708,0.00399,0.04303,1.0,0.02127,0.00872,0.3625,0.8994,0.311,0.5386,0.02127,1.0,0.09875,0.117,0.01265,0.003174,0.2007,0.00872,0.09875,1.0,1.0
0.998,4.117,6.906,5.105,1.0,0.0846,-0.00976,0.665,0.1114,0.3367,0.1101,0.0846,1.0,0.307,0.117,0.002708,0.917,0.01152,-0.00976,0.307,1.0,0.0567,0.00399,0.3306,0.003038,0.665,0.117,0.0567,1.0,0.04303,0.5005,0.1926,0.1114,0.002708,0.00399,0.04303,1.0,0.01962,0.00805,0.3367,0.917,0.3306,0.5005,0.01962,1.0,0.0867,0.1101,0.01152,0.003038,0.1926,0.00805,0.0867,1.0,1.0
0.986,5.867,8.55,2.475,1.0,0.0846,-0.00976,0.665,0.1114,0.1809,0.10895,0.0846,1.0,0.307,0.117,0.002708,0.988,0.03415,-0.00976,0.307,1.0,0.0567,0.00399,0.346,0.009094,0.665,0.117,0.0567,1.0,0.04303,0.2654,0.1871,0.1114,0.002708,0.00399,0.04303,1.0,0.00926,0.010796,0.1809,0.988,0.346,0.2654,0.00926,1.0,0.06134,0.10895,0.03415,0.009094,0.1871,0.010796,0.06134,1.0,1.0
0.9946,5.547,9.78,7.945,1.0,0.0846,-0.00976,0.665,0.1114,0.3655,0.11017,0.0846,1.0,0.307,0.117,0.002708,0.8955,0.00999,-0.00976,0.307,1.0,0.0567,0.00399,0.3257,0.002634,0.665,0.117,0.0567,1.0,0.04303,0.5444,0.1929,0.1114,0.002708,0.00399,0.04303,1.0,0.02158,0.00786,0.3655,0.8955,0.3257,0.5444,0.02158,1.0,0.0942,0.11017,0.00999,0.002634,0.1929,0.00786,0.0942,1.0,1.0
0.9434,2.9,4.78,8.07,1.0,0.0846,-0.00976,0.665,0.1114,0.505,0.1145,0.0846,1.0,0.307,0.117,0.002708,0.739,0.006596,-0.00976,0.307,1.0,0.0567,0.00399,0.2712,0.001677,0.665,0.117,0.0567,1.0,0.04303,0.755,0.1982,0.1114,0.002708,0.00399,0.04303,1.0,0.03102,0.007744,0.505,0.739,0.2712,0.755,0.03102,1.0,0.1385,0.1145,0.006596,0.001677,0.1982,0.007744,0.1385,1.0,1.0
0.986,6.516,2.49,2.84,1.0,0.0846,-0.00976,0.665,0.1114,0.1864,0.142,0.0846,1.0,0.307,0.117,0.002708,0.988,0.06082,-0.00976,0.307,1.0,0.0567,0.00399,0.317,0.01482,0.665,0.117,0.0567,1.0,0.04303,0.2712,0.2231,0.1114,0.002708,0.00399,0.04303,1.0,0.009445,0.01747,0.1864,0.988,0.317,0.2712,0.009445,1.0,0.09406,0.142,0.06082,0.01482,0.2231,0.01747,0.09406,1.0,1.0
0.979,6.23,7.54,1.871,1.0,0.0846,-0.00976,0.665,0.1114,0.1542,0.1171,0.0846,1.0,0.307,0.117,0.002708,0.9937,0.05334,-0.00976,0.307,1.0,0.0567,0.00399,0.3406,0.013916,0.665,0.117,0.0567,1.0,0.04303,0.2246,0.1936,0.1114,0.002708,0.00399,0.04303,1.0,0.007465,0.01387,0.1542,0.9937,0.3406,0.2246,0.007465,1.0,0.0733,0.1171,0.05334,0.013916,0.1936,0.01387,0.0733,1.0,1.0
0.8296,1.487,2.46,9.49,1.0,0.0846,-0.00976,0.665,0.1114,0.6187,0.1171,0.0846,1.0,0.307,0.117,0.002708,0.479,0.00491,-0.00976,0.307,1.0,0.0567,0.00399,0.1827,0.001224,0.665,0.117,0.0567,1.0,0.04303,0.9277,0.2012,0.1114,0.002708,0.00399,0.04303,1.0,0.0391,0.007717,0.6187,0.479,0.1827,0.9277,0.0391,1.0,0.1796,0.1171,0.00491,0.001224,0.2012,0.007717,0.1796,1.0,1.0
0.9854,9.91,5.74,4.164,1.0,0.0846,-0.00976,0.665,0.1114,0.1825,0.1355,0.0846,1.0,0.307,0.117,0.002708,0.9883,0.05594,-0.00976,0.307,1.0,0.0567,0.00399,0.3223,0.0138,0.665,0.117,0.0567,1.0,0.04303,0.2659,0.2163,0.1114,0.002708,0.00399,0.04303,1.0,0.009224,0.01608,0.1825,0.9883,0.3223,0.2659,0.009224,1.0,0.0871,0.1355,0.05594,0.0138,0.2163,0.01608,0.0871,1.0,1.0
0.998,8.01,9.85,6.26,1.0,0.0846,-0.00976,0.665,0.1114,0.2568,0.11444,0.0846,1.0,0.307,0.117,0.002708,0.963,0.02097,-0.00976,0.307,1.0,0.0567,0.00399,0.3333,0.005398,0.665,0.117,0.0567,1.0,0.04303,0.3794,0.1965,0.1114,0.002708,0.00399,0.04303,1.0,0.01424,0.00959,0.2568,0.963,0.3333,0.3794,0.01424,1.0,0.0725,0.11444,0.02097,0.005398,0.1965,0.00959,0.0725,1.0,1.0
1.0,8.87,8.27,8.53,1.0,0.0846,-0.00976,0.665,0.1114,0.2917,0.1193,0.0846,1.0,0.307,0.117,0.002708,0.9463,0.01942,-0.00976,0.307,1.0,0.0567,0.00399,0.321,0.00486,0.665,0.117,0.0567,1.0,0.04303,0.4312,0.2025,0.1114,0.002708,0.00399,0.04303,1.0,0.01651,0.00978,0.2917,0.9463,0.321,0.4312,0.01651,1.0,0.0833,0.1193,0.01942,0.00486,0.2025,0.00978,0.0833,1.0,1.0
