like1,parFLOWLENWEIGHT,parFLOWACCWEIGHT,parLSFACTORWEIGHT,simulation_0,simulation_1,simulation_2,simulation_3,simulation_4,simulation_5,simulation_6,simulation_7,simulation_8,simulation_9,simulation_10,simulation_11,simulation_12,simulation_13,simulation_14,simulation_15,simulation_16,simulation_17,simulation_18,simulation_19,simulation_20,simulation_21,simulation_22,simulation_23,simulation_24,simulation_25,simulation_26,simulation_27,simulation_28,simulation_29,simulation_30,simulation_31,simulation_32,simulation_33,simulation_34,simulation_35,simulation_36,simulation_37,simulation_38,simulation_39,simulation_40,simulation_41,simulation_42,simulation_43,simulation_44,simulation_45,simulation_46,simulation_47,simulation_48,simulation_49,simulation_50,simulation_51,simulation_52,simulation_53,simulation_54,simulation_55,simulation_56,simulation_57,simulation_58,simulation_59,simulation_60,simulation_61,simulation_62,simulation_63,simulation_64,simulation_65,simulation_66,simulation_67,simulation_68,simulation_69,simulation_70,simulation_71,simulation_72,simulation_73,simulation_74,simulation_75,simulation_76,simulation_77,simulation_78,simulation_79,simulation_80,simulation_81,simulation_82,simulation_83,simulation_84,simulation_85,simulation_86,simulation_87,simulation_88,simulation_89,simulation_90,simulation_91,simulation_92,simulation_93,simulation_94,simulation_95,simulation_96,simulation_97,simulation_98,simulation_99,simulation_100,simulation_101,simulation_102,simulation_103,simulation_104,simulation_105,simulation_106,simulation_107,simulation_108,simulation_109,simulation_110,simulation_111,simulation_112,simulation_113,simulation_114,simulation_115,simulation_116,chain
0.927,1.763,2.121,2.846,1.0,0.1224,0.002691,0.4622,0.1239,0.1838,0.1941,0.1224,1.0,0.3318,0.2637,0.0931,0.989,0.02434,0.002691,0.3318,1.0,0.173,0.03653,0.369,0.00878,0.4622,0.2637,0.173,1.0,0.0565,0.4019,0.5244,0.1239,0.0931,0.03653,0.0565,1.0,0.097,0.01212,0.1838,0.989,0.369,0.4019,0.097,1.0,0.1012,0.1941,0.02434,0.00878,0.5244,0.01212,0.1012,1.0,3.0,0.0794,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,57.44,88.94,117.06,0.0,0.0,0.3076,20.95,28.0,40.78,51.78,67.94,90.25,127.75,208.8,305.5,3862.0,0.0001013,0.02107,-11.984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.04,20.03,29.25,-799.5,0.0,0.0,4.234,5.734,7.87,11.2,14.74,19.84,28.58,48.38,72.94,707.5,0.02107,35.44,0.0004036,20.3,0.003378,22.53,0.000505,17.73,1.0
0.7915,9.47,3.748,2.434,1.0,0.1224,0.002691,0.4622,0.1239,0.1327,0.1368,0.1224,1.0,0.3318,0.2637,0.0931,0.9995,0.2666,0.002691,0.3318,1.0,0.173,0.03653,0.3435,0.07983,0.4622,0.2637,0.173,1.0,0.0565,0.2878,0.281,0.1239,0.0931,0.03653,0.0565,1.0,0.09393,0.03796,0.1327,0.9995,0.3435,0.2878,0.09393,1.0,0.2717,0.1368,0.2666,0.07983,0.281,0.03796,0.2717,1.0,3.004,0.10876,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,28.39,187.9,256.5,0.0,0.0,0.2338,47.66,55.1,82.44,105.2,142.6,189.5,267.8,444.2,659.0,6070.0,-0.003147,0.0839,-11.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.61,-78.9,112.0,-2682.0,-282.8,-188.8,-112.4,-78.56,-58.62,-43.84,-32.62,-22.38,-18.88,0.0,0.0917,1575.0,0.0839,137.0,0.003546,79.4,-0.10474,-42.0,0.00667,68.4,1.0
0.953,4.36,6.516,5.508,1.0,0.1224,0.002691,0.4622,0.1239,0.1705,0.183,0.1224,1.0,0.3318,0.2637,0.0931,0.992,0.0293,0.002691,0.3318,1.0,0.173,0.03653,0.3748,0.011505,0.4622,0.2637,0.173,1.0,0.0565,0.3745,0.502,0.1239,0.0931,0.03653,0.0565,1.0,0.0964,0.011856,0.1705,0.992,0.3748,0.3745,0.0964,1.0,0.08734,0.183,0.0293,0.011505,0.502,0.011856,0.08734,1.0,3.0,0.06174,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,45.72,88.75,117.75,0.0,0.0,0.3884,21.28,27.69,40.9,51.3,67.56,89.8,127.3,208.8,306.2,3082.0,0.0003142,0.01465,-0.2947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.92,20.19,27.95,-121.3,-0.0537,0.0,5.082,5.754,8.72,11.22,15.23,20.28,28.77,47.9,71.3,666.5,0.014656,34.47,0.0003142,20.2,0.01047,22.73,0.000628,17.19,1.0
0.933,7.633,6.293,4.44,1.0,0.1224,0.002691,0.4622,0.1239,0.1453,0.1656,0.1224,1.0,0.3318,0.2637,0.0931,0.998,0.1316,0.002691,0.3318,1.0,0.173,0.03653,0.356,0.04367,0.4622,0.2637,0.173,1.0,0.0565,0.3171,0.4138,0.1239,0.0931,0.03653,0.0565,1.0,0.09485,0.0229,0.1453,0.998,0.356,0.3171,0.09485,1.0,0.1525,0.1656,0.1316,0.04367,0.4138,0.0229,0.1525,1.0,3.002,0.06604,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,33.22,132.2,178.6,0.0,0.0,0.3345,32.94,39.9,59.1,75.0,100.3,133.4,188.9,312.2,461.0,4310.0,-0.0004015,0.02567,-3.514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.23,-23.3,33.78,-810.0,-84.44,-56.12,-33.22,-23.1,-17.17,-13.0,-9.26,-6.65,-5.098,0.0,0.0,816.0,0.02567,41.03,0.000677,23.56,-0.013374,-17.61,0.001078,20.52,1.0
0.9473,3.646,5.695,4.52,1.0,0.1224,0.002691,0.4622,0.1239,0.1696,0.1812,0.1224,1.0,0.3318,0.2637,0.0931,0.9927,0.02881,0.002691,0.3318,1.0,0.173,0.03653,0.3762,0.011505,0.4622,0.2637,0.173,1.0,0.0565,0.3728,0.4988,0.1239,0.0931,0.03653,0.0565,1.0,0.0963,0.01166,0.1696,0.9927,0.3762,0.3728,0.0963,1.0,0.0854,0.1812,0.02881,0.011505,0.4988,0.01166,0.0854,1.0,3.0,0.0594,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,44.34,87.7,116.4,0.0,0.0,0.4011,21.05,27.34,40.4,50.66,66.75,88.7,125.75,206.2,302.8,3048.0,0.0003495,0.01593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.059,21.25,29.28,-147.0,0.0,0.0,5.37,6.105,9.22,11.84,16.1,21.4,30.3,50.38,74.9,697.0,0.01593,36.2,0.0003495,21.25,0.01165,24.23,0.0006986,18.03,1.0
0.8677,8.66,5.98,3.479,1.0,0.1224,0.002691,0.4622,0.1239,0.1382,0.1469,0.1224,1.0,0.3318,0.2637,0.0931,0.999,0.1862,0.002691,0.3318,1.0,0.173,0.03653,0.3518,0.05942,0.4622,0.2637,0.173,1.0,0.0565,0.301,0.3423,0.1239,0.0931,0.03653,0.0565,1.0,0.09436,0.02829,0.1382,0.999,0.3518,0.301,0.09436,1.0,0.1973,0.1469,0.1862,0.05942,0.3423,0.02829,0.1973,1.0,3.002,0.0739,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,28.05,150.1,204.1,0.0,0.0,0.3223,37.8,44.7,66.44,84.6,113.94,151.4,214.2,354.8,525.5,4876.0,-0.000988,0.0445,-6.184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.86,-41.22,59.38,-1423.0,-148.9,-99.06,-58.75,-40.9,-30.45,-22.97,-16.58,-11.734,-9.29,0.0,0.003096,1259.0,0.04453,72.25,0.001382,41.62,-0.0329,-27.45,0.002367,36.12,1.0
0.9595,9.18,4.617,8.25,1.0,0.1224,0.002691,0.4622,0.1239,0.1582,0.1965,0.1224,1.0,0.3318,0.2637,0.0931,0.9966,0.1036,0.002691,0.3318,1.0,0.173,0.03653,0.35,0.0325,0.4622,0.2637,0.173,1.0,0.0565,0.3435,0.494,0.1239,0.0931,0.03653,0.0565,1.0,0.0956,0.02184,0.1582,0.9966,0.35,0.3435,0.0956,1.0,0.1432,0.1965,0.1036,0.0325,0.494,0.02184,0.1432,1.0,3.002,0.0895,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,51.06,134.5,180.2,0.0,0.0,0.2045,32.9,41.28,61.2,77.06,102.2,135.9,192.6,317.2,467.0,4212.0,-0.0008035,0.0267,-5.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.61,34.84,-825.5,-89.6,-60.6,-36.6,-25.83,-19.42,-14.46,-11.3,-7.594,-6.41,0.0,0.0,237.5,0.02672,43.25,0.0008035,25.62,-0.02676,-19.03,0.001604,21.56,1.0
0.6855,1.272,6.67,6.293,1.0,0.1224,0.002691,0.4622,0.1239,0.2715,0.1805,0.1224,1.0,0.3318,0.2637,0.0931,0.92,0.00601,0.002691,0.3318,1.0,0.173,0.03653,0.44,0.001995,0.4622,0.2637,0.173,1.0,0.0565,0.606,0.509,0.1239,0.0931,0.03653,0.0565,1.0,0.09845,0.008514,0.2715,0.92,0.44,0.606,0.09845,1.0,0.1982,0.1805,0.00601,0.001995,0.509,0.008514,0.1982,1.0,3.0,0.07306,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,59.75,37.3,47.97,0.0,0.0,0.4578,7.746,12.8,16.98,22.67,29.58,39.1,54.7,86.9,124.56,3996.0,0.0003724,0.03165,-14.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.52,71.6,100.75,-954.0,-0.1322,0.0,17.8,20.3,30.17,39.78,53.5,71.5,102.0,170.9,255.4,2410.0,0.03165,123.6,0.000574,71.94,0.01241,192.0,0.000946,61.7,1.0
0.7837,5.68,8.695,1.921,1.0,0.1224,0.002691,0.4622,0.1239,0.1346,0.1131,0.1224,1.0,0.3318,0.2637,0.0931,0.9985,0.1203,0.002691,0.3318,1.0,0.173,0.03653,0.3713,0.04776,0.4622,0.2637,0.173,1.0,0.0565,0.297,0.2878,0.1239,0.0931,0.03653,0.0565,1.0,0.09424,0.01846,0.1346,0.9985,0.3713,0.297,0.09424,1.0,0.1288,0.1131,0.1203,0.04776,0.2878,0.01846,0.1288,1.0,3.0,0.0352,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,19.17,110.1,149.9,0.0,0.0,0.521,27.78,32.72,48.72,61.97,83.44,110.9,157.0,260.2,385.2,3984.0,0.0004022,0.04425,-1.518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.03,-1.157,9.9,-784.0,-11.984,-7.13,-3.88,-2.574,-1.589,-1.192,-0.01362,0.2095,2.105,4.836,8.01,1937.0,0.04425,9.97,0.0004992,4.47,0.013405,-1.052,0.000901,4.332,1.0
0.9507,3.393,3.27,2.184,1.0,0.1224,0.002691,0.4622,0.1239,0.1476,0.1678,0.1224,1.0,0.3318,0.2637,0.0931,0.9976,0.10834,0.002691,0.3318,1.0,0.173,0.03653,0.3596,0.0373,0.4622,0.2637,0.173,1.0,0.0565,0.3225,0.431,0.1239,0.0931,0.03653,0.0565,1.0,0.095,0.02026,0.1476,0.9976,0.3596,0.3225,0.095,1.0,0.1328,0.1678,0.10834,0.0373,0.431,0.02026,0.1328,1.0,3.002,0.06052,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,33.84,122.7,165.5,0.0,0.0,0.3608,30.44,37.2,55.03,69.75,93.06,123.75,175.4,289.5,427.2,4064.0,-0.0001267,0.0199,-2.127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.586,-13.74,20.58,-511.0,-50.72,-33.47,-19.69,-13.61,-10.06,-7.754,-5.25,-3.986,-2.51,0.0,0.0,773.0,0.0199,24.75,0.0004292,14.05,-0.004223,-11.2,0.0005555,12.41,1.0
0.907,8.77,7.043,4.402,1.0,0.1224,0.002691,0.4622,0.1239,0.1421,0.1571,0.1224,1.0,0.3318,0.2637,0.0931,0.9985,0.1504,0.002691,0.3318,1.0,0.173,0.03653,0.355,0.04947,0.4622,0.2637,0.173,1.0,0.0565,0.31,0.3845,0.1239,0.0931,0.03653,0.0565,1.0,0.0946,0.0246,0.1421,0.9985,0.355,0.31,0.0946,1.0,0.1667,0.1571,0.1504,0.04947,0.3845,0.0246,0.1667,1.0,3.002,0.06647,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,30.0,137.4,186.0,0.0,0.0,0.34,34.38,41.22,61.1,77.7,104.2,138.5,196.0,324.2,479.5,4484.0,-0.0005245,0.03207,-4.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.44,-28.39,41.22,-990.5,-103.0,-68.44,-40.47,-28.14,-20.92,-15.85,-11.25,-8.11,-6.16,0.0,0.0,1030.0,0.03207,50.06,0.000873,28.72,-0.01749,-20.67,0.001396,25.05,1.0
0.8965,8.8,2.627,6.082,1.0,0.1224,0.002691,0.4622,0.1239,0.1504,0.191,0.1224,1.0,0.3318,0.2637,0.0931,0.998,0.1647,0.002691,0.3318,1.0,0.173,0.03653,0.344,0.04926,0.4622,0.2637,0.173,1.0,0.0565,0.3257,0.4543,0.1239,0.0931,0.03653,0.0565,1.0,0.09503,0.02892,0.1504,0.998,0.344,0.3257,0.09503,1.0,0.1915,0.191,0.1647,0.04926,0.4543,0.02892,0.1915,1.0,3.002,0.1033,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,47.56,160.0,215.8,0.0,0.0,0.1465,39.6,48.5,71.8,91.06,121.5,161.5,228.9,377.8,557.5,5056.0,-0.0018425,0.05045,-7.363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-51.1,70.5,-1678.0,-180.1,-121.2,-72.9,-51.47,-38.7,-28.48,-22.17,-14.67,-12.914,0.0,0.0,347.2,0.0505,87.06,0.0018425,51.12,-0.06134,-31.94,0.003675,43.38,1.0
0.967,7.543,4.016,7.883,1.0,0.1224,0.002691,0.4622,0.1239,0.1638,0.2006,0.1224,1.0,0.3318,0.2637,0.0931,0.995,0.0818,0.002691,0.3318,1.0,0.173,0.03653,0.3516,0.02594,0.4622,0.2637,0.173,1.0,0.0565,0.3557,0.512,0.1239,0.0931,0.03653,0.0565,1.0,0.0959,0.01955,0.1638,0.995,0.3516,0.3557,0.0959,1.0,0.1299,0.2006,0.0818,0.02594,0.512,0.01955,0.1299,1.0,3.002,0.0907,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,55.25,126.56,168.9,0.0,0.0,0.2017,30.7,39.06,58.06,72.75,96.25,127.94,181.4,298.0,438.2,3932.0,-0.0006266,0.02455,-9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10956,-17.61,23.47,-660.0,-60.9,-41.5,-25.31,-17.84,-13.414,-10.17,-8.055,-5.434,-4.234,0.0,0.0,305.2,0.02455,29.34,0.0006266,17.62,-0.02087,-13.914,0.001252,14.625,1.0
0.7617,9.32,5.582,1.356,1.0,0.1224,0.002691,0.4622,0.1239,0.1278,0.11017,0.1224,1.0,0.3318,0.2637,0.0931,1.0,0.2612,0.002691,0.3318,1.0,0.173,0.03653,0.3477,0.0808,0.4622,0.2637,0.173,1.0,0.0565,0.2783,0.2145,0.1239,0.0931,0.03653,0.0565,1.0,0.0936,0.03537,0.1278,1.0,0.3477,0.2783,0.0936,1.0,0.2632,0.11017,0.2612,0.0808,0.2145,0.03537,0.2632,1.0,3.004,0.0925,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,25.0,177.1,242.9,0.0,0.0,0.3352,45.03,51.47,77.44,98.8,134.4,178.6,252.2,419.2,622.5,5816.0,-0.002264,0.07874,-10.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.38,-68.2,98.5,-2362.0,-246.8,-164.1,-97.2,-67.6,-50.34,-38.03,-27.27,-19.44,-15.164,0.0,0.0,2226.0,0.0788,119.8,0.002924,68.9,-0.07544,-38.5,0.005177,59.9,1.0
0.9346,8.75,3.822,6.805,1.0,0.1224,0.002691,0.4622,0.1239,0.1536,0.1924,0.1224,1.0,0.3318,0.2637,0.0931,0.997,0.1306,0.002691,0.3318,1.0,0.173,0.03653,0.348,0.04022,0.4622,0.2637,0.173,1.0,0.0565,0.3333,0.473,0.1239,0.0931,0.03653,0.0565,1.0,0.0953,0.0248,0.1536,0.997,0.348,0.3333,0.0953,1.0,0.1628,0.1924,0.1306,0.04022,0.473,0.0248,0.1628,1.0,3.002,0.09216,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,48.0,144.8,194.6,0.0,0.0,0.1926,35.66,44.12,65.4,82.6,109.94,146.1,207.1,341.5,503.5,4556.0,-0.001134,0.03458,-5.152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35.88,49.34,-1174.0,-126.25,-85.0,-51.16,-36.12,-27.17,-20.02,-15.586,-10.34,-9.06,0.0,0.0,258.5,0.0346,61.0,0.001134,35.88,-0.03778,-24.77,0.002264,30.39,1.0
0.918,6.867,9.53,4.65,1.0,0.1224,0.002691,0.4622,0.1239,0.1483,0.1605,0.1224,1.0,0.3318,0.2637,0.0931,0.997,0.07544,0.002691,0.3318,1.0,0.173,0.03653,0.3699,0.02914,0.4622,0.2637,0.173,1.0,0.0565,0.326,0.4312,0.1239,0.0931,0.03653,0.0565,1.0,0.0951,0.01588,0.1483,0.997,0.3699,0.326,0.0951,1.0,0.10187,0.1605,0.07544,0.02914,0.4312,0.01588,0.10187,1.0,3.0,0.04648,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,30.25,105.0,141.5,0.0,0.0,0.4421,26.0,31.94,47.28,59.8,79.6,105.9,150.1,247.8,365.5,3670.0,0.000322,0.02487,-0.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.18,3.918,5.88,-420.2,0.0,0.0,0.5645,0.9985,1.63,2.418,3.291,4.4,6.074,9.266,12.88,1013.5,0.02487,7.066,0.000323,3.96,0.010735,3.73,0.0006447,3.33,1.0
0.8403,9.64,3.361,3.973,1.0,0.1224,0.002691,0.4622,0.1239,0.139,0.1608,0.1224,1.0,0.3318,0.2637,0.0931,0.999,0.2308,0.002691,0.3318,1.0,0.173,0.03653,0.3435,0.069,0.4622,0.2637,0.173,1.0,0.0565,0.3015,0.3552,0.1239,0.0931,0.03653,0.0565,1.0,0.09436,0.03503,0.139,0.999,0.3435,0.3015,0.09436,1.0,0.2423,0.1608,0.2308,0.069,0.3552,0.03503,0.2423,1.0,3.004,0.10504,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,33.5,177.9,241.8,0.0,0.0,0.1934,44.75,52.88,78.6,100.25,135.0,179.5,253.9,420.2,622.5,5692.0,-0.002619,0.0693,-10.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.06,-68.94,96.94,-2318.0,-245.6,-164.4,-98.2,-68.9,-51.53,-38.28,-29.1,-19.55,-17.19,0.0,0.1321,871.5,0.06934,118.94,0.002789,69.2,-0.08716,-38.75,0.00539,59.34,1.0
0.9424,5.695,2.498,4.75,1.0,0.1224,0.002691,0.4622,0.1239,0.1558,0.1954,0.1224,1.0,0.3318,0.2637,0.0931,0.997,0.11993,0.002691,0.3318,1.0,0.173,0.03653,0.3481,0.03705,0.4622,0.2637,0.173,1.0,0.0565,0.338,0.4841,0.1239,0.0931,0.03653,0.0565,1.0,0.0954,0.02373,0.1558,0.997,0.3481,0.338,0.0954,1.0,0.1555,0.1954,0.11993,0.03705,0.4841,0.02373,0.1555,1.0,3.002,0.09265,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,50.12,141.5,190.0,0.0,0.0,0.1885,34.75,43.28,64.1,80.9,107.5,142.9,202.6,333.8,491.8,4440.0,-0.001043,0.0326,-5.215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-32.6,44.6,-1059.0,-114.44,-77.2,-46.53,-32.88,-24.72,-18.3,-14.266,-9.54,-8.22,0.0,0.0,267.8,0.03262,55.25,0.001043,32.62,-0.03476,-23.03,0.002085,27.53,1.0
0.9414,8.23,8.97,5.203,1.0,0.1224,0.002691,0.4622,0.1239,0.147,0.1637,0.1224,1.0,0.3318,0.2637,0.0931,0.9976,0.10065,0.002691,0.3318,1.0,0.173,0.03653,0.3625,0.03574,0.4622,0.2637,0.173,1.0,0.0565,0.3218,0.4253,0.1239,0.0931,0.03653,0.0565,1.0,0.095,0.01907,0.147,0.9976,0.3625,0.3218,0.095,1.0,0.1246,0.1637,0.10065,0.03574,0.4253,0.01907,0.1246,1.0,3.0,0.0551,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,31.88,117.5,158.5,0.0,0.0,0.3909,29.17,35.62,52.72,66.8,89.1,118.5,168.0,277.2,409.5,3962.0,3.64e-05,0.02132,-1.452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.57,-8.586,13.97,-398.0,-33.06,-21.55,-12.47,-8.57,-6.242,-4.715,-3.178,-2.623,-0.602,0.0,1.336,905.5,0.02132,16.39,0.000361,9.086,0.001214,-7.305,0.0003974,8.234,1.0
0.9355,5.18,3.002,6.49,1.0,0.1224,0.002691,0.4622,0.1239,0.1716,0.2036,0.1224,1.0,0.3318,0.2637,0.0931,0.993,0.059,0.002691,0.3318,1.0,0.173,0.03653,0.3535,0.01897,0.4622,0.2637,0.173,1.0,0.0565,0.3728,0.5273,0.1239,0.0931,0.03653,0.0565,1.0,0.0963,0.01709,0.1716,0.993,0.3535,0.3728,0.0963,1.0,0.11884,0.2036,0.059,0.01897,0.5273,0.01709,0.11884,1.0,3.002,0.09314,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,60.16,116.6,154.8,0.0,0.0,0.1998,27.97,36.28,53.75,67.3,88.8,118.0,167.2,274.2,402.8,4054.0,-0.0004544,0.02614,-14.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3728,-7.664,10.0,-984.5,-25.58,-17.89,-11.305,-8.09,-6.113,-4.68,-3.492,-2.559,-1.576,0.0,0.0,416.2,0.02615,12.59,0.0004547,7.688,-0.015144,-6.57,0.0009084,6.22,1.0
0.815,4.895,7.594,2.121,1.0,0.1224,0.002691,0.4622,0.1239,0.1384,0.1288,0.1224,1.0,0.3318,0.2637,0.0931,0.998,0.10205,0.002691,0.3318,1.0,0.173,0.03653,0.3723,0.04102,0.4622,0.2637,0.173,1.0,0.0565,0.3054,0.3394,0.1239,0.0931,0.03653,0.0565,1.0,0.0945,0.0172,0.1384,0.998,0.3723,0.3054,0.0945,1.0,0.1151,0.1288,0.10205,0.04102,0.3394,0.0172,0.1151,1.0,3.0,0.03607,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,20.94,106.5,144.5,0.0,0.0,0.5073,26.73,31.89,47.34,60.16,80.7,107.25,151.9,251.5,372.0,3844.0,0.0004299,0.03967,-1.028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.38,2.465,7.59,-693.0,-1.375,-0.8135,-0.4475,-0.2146,-0.1318,0.2224,2.076,3.115,4.574,7.33,10.6,1693.0,0.03967,7.98,0.00044,3.166,0.01433,2.314,0.0008693,3.379,1.0
0.8867,7.527,2.434,9.96,1.0,0.1224,0.002691,0.4622,0.1239,0.1747,0.2113,0.1224,1.0,0.3318,0.2637,0.0931,0.9927,0.0658,0.002691,0.3318,1.0,0.173,0.03653,0.3477,0.02016,0.4622,0.2637,0.173,1.0,0.0565,0.3782,0.5386,0.1239,0.0931,0.03653,0.0565,1.0,0.09644,0.0186,0.1747,0.9927,0.3477,0.3782,0.09644,1.0,0.1301,0.2113,0.0658,0.02016,0.5386,0.0186,0.1301,1.0,3.002,0.10846,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,68.0,124.94,165.6,0.0,0.0,0.1192,29.86,38.97,57.53,72.25,95.25,126.56,179.4,294.0,431.2,4580.0,-0.0008464,0.0421,-22.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5234,-16.02,20.8,-1509.0,-54.1,-37.47,-23.38,-16.64,-12.54,-9.65,-7.297,-5.242,-3.502,0.0,0.0,647.0,0.0421,26.25,0.0008464,16.06,-0.0282,-12.82,0.001691,13.04,1.0
0.96,7.71,4.457,6.234,1.0,0.1224,0.002691,0.4622,0.1239,0.1547,0.19,0.1224,1.0,0.3318,0.2637,0.0931,0.997,0.1118,0.002691,0.3318,1.0,0.173,0.03653,0.3513,0.0355,0.4622,0.2637,0.173,1.0,0.0565,0.336,0.4768,0.1239,0.0931,0.03653,0.0565,1.0,0.09534,0.02231,0.1547,0.997,0.3513,0.336,0.09534,1.0,0.146,0.19,0.1118,0.0355,0.4768,0.02231,0.146,1.0,3.002,0.0833,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,46.28,134.8,181.0,0.0,0.0,0.2366,33.12,41.16,60.97,77.0,102.3,136.1,192.9,317.8,468.5,4252.0,-0.000719,0.02382,-3.725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.84,35.66,-849.5,-91.1,-61.28,-36.84,-26.03,-19.56,-14.39,-11.2,-7.41,-6.527,0.0,0.0,172.4,0.02383,44.03,0.000719,25.86,-0.02396,-19.17,0.001436,21.95,1.0
0.717,2.121,1.121,9.72,1.0,0.1224,0.002691,0.4622,0.1239,0.2742,0.2117,0.1224,1.0,0.3318,0.2637,0.0931,0.932,0.00949,0.002691,0.3318,1.0,0.173,0.03653,0.3523,0.002844,0.4622,0.2637,0.173,1.0,0.0565,0.594,0.5576,0.1239,0.0931,0.03653,0.0565,1.0,0.0988,0.01181,0.2742,0.932,0.3523,0.594,0.0988,1.0,0.2162,0.2117,0.00949,0.002844,0.5576,0.01181,0.2162,1.0,3.002,0.1437,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,101.4,64.56,82.75,0.0,0.0,0.0845,13.53,22.03,29.38,39.22,51.12,67.5,94.44,150.5,216.0,6784.0,-0.000604,0.08594,-55.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.09,44.4,69.6,-3732.0,-4.56,0.0,5.46,13.25,16.58,24.9,32.3,44.12,64.1,109.94,167.9,1861.0,0.08594,82.56,0.001298,46.2,-0.02013,68.8,0.001902,41.47,1.0
