like1,parFLOWLENWEIGHT,parFLOWACCWEIGHT,parLSFACTORWEIGHT,simulation_0,simulation_1,simulation_2,simulation_3,simulation_4,simulation_5,simulation_6,simulation_7,simulation_8,simulation_9,simulation_10,simulation_11,simulation_12,simulation_13,simulation_14,simulation_15,simulation_16,simulation_17,simulation_18,simulation_19,simulation_20,simulation_21,simulation_22,simulation_23,simulation_24,simulation_25,simulation_26,simulation_27,simulation_28,simulation_29,simulation_30,simulation_31,simulation_32,simulation_33,simulation_34,simulation_35,simulation_36,simulation_37,simulation_38,simulation_39,simulation_40,simulation_41,simulation_42,simulation_43,simulation_44,simulation_45,simulation_46,simulation_47,simulation_48,chain
0.9995,8.47,5.957,8.79,1.0,0.1683,0.003683,0.6963,0.1874,0.307,0.4438,0.1683,1.0,0.2155,0.219,0.1599,0.9766,0.38,0.003683,0.2155,1.0,0.0729,0.03693,0.2448,0.0752,0.6963,0.219,0.0729,1.0,0.10846,0.4219,0.687,0.1874,0.1599,0.03693,0.10846,1.0,0.1722,0.1254,0.307,0.9766,0.2448,0.4219,0.1722,1.0,0.5024,0.4438,0.38,0.0752,0.687,0.1254,0.5024,1.0,1.0
0.9966,8.18,1.679,9.04,1.0,0.1683,0.003683,0.6963,0.1874,0.3164,0.4744,0.1683,1.0,0.2155,0.219,0.1599,0.974,0.4062,0.003683,0.2155,1.0,0.0729,0.03693,0.2242,0.0713,0.6963,0.219,0.0729,1.0,0.10846,0.434,0.7124,0.1874,0.1599,0.03693,0.10846,1.0,0.1727,0.1394,0.3164,0.974,0.2242,0.434,0.1727,1.0,0.54,0.4744,0.4062,0.0713,0.7124,0.1394,0.54,1.0,1.0
0.9336,8.85,8.27,1.312,1.0,0.1683,0.003683,0.6963,0.1874,0.1886,0.2998,0.1683,1.0,0.2155,0.219,0.1599,0.9985,0.578,0.003683,0.2155,1.0,0.0729,0.03693,0.2568,0.12054,0.6963,0.219,0.0729,1.0,0.10846,0.2515,0.3982,0.1874,0.1599,0.03693,0.10846,1.0,0.1622,0.1381,0.1886,0.9985,0.2568,0.2515,0.1622,1.0,0.5864,0.2998,0.578,0.12054,0.3982,0.1381,0.5864,1.0,1.0
0.996,1.902,3.045,1.474,1.0,0.1683,0.003683,0.6963,0.1874,0.272,0.374,0.1683,1.0,0.2155,0.219,0.1599,0.9844,0.3706,0.003683,0.2155,1.0,0.0729,0.03693,0.2827,0.0952,0.6963,0.219,0.0729,1.0,0.10846,0.374,0.6025,0.1874,0.1599,0.03693,0.10846,1.0,0.1697,0.1063,0.272,0.9844,0.2827,0.374,0.1697,1.0,0.4517,0.374,0.3706,0.0952,0.6025,0.1063,0.4517,1.0,1.0
0.9746,7.48,9.54,3.117,1.0,0.1683,0.003683,0.6963,0.1874,0.2257,0.3352,0.1683,1.0,0.2155,0.219,0.1599,0.994,0.4827,0.003683,0.2155,1.0,0.0729,0.03693,0.271,0.1114,0.6963,0.219,0.0729,1.0,0.10846,0.3062,0.4985,0.1874,0.1599,0.03693,0.10846,1.0,0.1659,0.12103,0.2257,0.994,0.271,0.3062,0.1659,1.0,0.516,0.3352,0.4827,0.1114,0.4985,0.12103,0.516,1.0,1.0
0.998,6.426,2.553,6.516,1.0,0.1683,0.003683,0.6963,0.1874,0.305,0.4585,0.1683,1.0,0.2155,0.219,0.1599,0.9775,0.4104,0.003683,0.2155,1.0,0.0729,0.03693,0.2325,0.0752,0.6963,0.219,0.0729,1.0,0.10846,0.4182,0.693,0.1874,0.1599,0.03693,0.10846,1.0,0.1721,0.1359,0.305,0.9775,0.2325,0.4182,0.1721,1.0,0.53,0.4585,0.4104,0.0752,0.693,0.1359,0.53,1.0,1.0
0.957,7.535,9.625,2.127,1.0,0.1683,0.003683,0.6963,0.1874,0.2069,0.3071,0.1683,1.0,0.2155,0.219,0.1599,0.9966,0.515,0.003683,0.2155,1.0,0.0729,0.03693,0.2712,0.1187,0.6963,0.219,0.0729,1.0,0.10846,0.279,0.4407,0.1874,0.1599,0.03693,0.10846,1.0,0.1641,0.12256,0.2069,0.9966,0.2712,0.279,0.1641,1.0,0.534,0.3071,0.515,0.1187,0.4407,0.12256,0.534,1.0,1.0
0.99,6.14,2.488,4.37,1.0,0.1683,0.003683,0.6963,0.1874,0.2673,0.4321,0.1683,1.0,0.2155,0.219,0.1599,0.9883,0.4844,0.003683,0.2155,1.0,0.0729,0.03693,0.234,0.08875,0.6963,0.219,0.0729,1.0,0.10846,0.3635,0.63,0.1874,0.1599,0.03693,0.10846,1.0,0.1694,0.1462,0.2673,0.9883,0.234,0.3635,0.1694,1.0,0.559,0.4321,0.4844,0.08875,0.63,0.1462,0.559,1.0,1.0
0.9995,7.832,9.875,7.14,1.0,0.1683,0.003683,0.6963,0.1874,0.29,0.4055,0.1683,1.0,0.2155,0.219,0.1599,0.9805,0.365,0.003683,0.2155,1.0,0.0729,0.03693,0.268,0.0845,0.6963,0.219,0.0729,1.0,0.10846,0.3992,0.646,0.1874,0.1599,0.03693,0.10846,1.0,0.171,0.1127,0.29,0.9805,0.268,0.3992,0.171,1.0,0.4668,0.4055,0.365,0.0845,0.646,0.1127,0.4668,1.0,1.0
0.962,9.95,8.9,3.238,1.0,0.1683,0.003683,0.6963,0.1874,0.2139,0.3408,0.1683,1.0,0.2155,0.219,0.1599,0.9966,0.54,0.003683,0.2155,1.0,0.0729,0.03693,0.2551,0.1116,0.6963,0.219,0.0729,1.0,0.10846,0.2878,0.48,0.1874,0.1599,0.03693,0.10846,1.0,0.1648,0.137,0.2139,0.9966,0.2551,0.2878,0.1648,1.0,0.564,0.3408,0.54,0.1116,0.48,0.137,0.564,1.0,1.0
0.9478,9.54,2.518,2.795,1.0,0.1683,0.003683,0.6963,0.1874,0.2107,0.3804,0.1683,1.0,0.2155,0.219,0.1599,0.998,0.612,0.003683,0.2155,1.0,0.0729,0.03693,0.2281,0.1086,0.6963,0.219,0.0729,1.0,0.10846,0.281,0.5005,0.1874,0.1599,0.03693,0.10846,1.0,0.1644,0.1687,0.2107,0.998,0.2281,0.281,0.1644,1.0,0.6343,0.3804,0.612,0.1086,0.5005,0.1687,0.6343,1.0,1.0
0.9697,3.023,1.743,6.61,1.0,0.1683,0.003683,0.6963,0.1874,0.423,0.4785,0.1683,1.0,0.2155,0.219,0.1599,0.9165,0.2184,0.003683,0.2155,1.0,0.0729,0.03693,0.229,0.0425,0.6963,0.219,0.0729,1.0,0.10846,0.5903,0.7754,0.1874,0.1599,0.03693,0.10846,1.0,0.1766,0.10474,0.423,0.9165,0.229,0.5903,0.1766,1.0,0.4973,0.4785,0.2184,0.0425,0.7754,0.10474,0.4973,1.0,1.0
0.9326,1.61,2.637,5.113,1.0,0.1683,0.003683,0.6963,0.1874,0.489,0.449,0.1683,1.0,0.2155,0.219,0.1599,0.8555,0.1277,0.003683,0.2155,1.0,0.0729,0.03693,0.2507,0.0326,0.6963,0.219,0.0729,1.0,0.10846,0.6895,0.763,0.1874,0.1599,0.03693,0.10846,1.0,0.1755,0.0845,0.489,0.8555,0.2507,0.6895,0.1755,1.0,0.496,0.449,0.1277,0.0326,0.763,0.0845,0.496,1.0,1.0
0.995,3.871,5.188,2.77,1.0,0.1683,0.003683,0.6963,0.1874,0.2651,0.38,0.1683,1.0,0.2155,0.219,0.1599,0.987,0.4036,0.003683,0.2155,1.0,0.0729,0.03693,0.2725,0.09546,0.6963,0.219,0.0729,1.0,0.10846,0.3635,0.5967,0.1874,0.1599,0.03693,0.10846,1.0,0.1692,0.1142,0.2651,0.987,0.2725,0.3635,0.1692,1.0,0.4766,0.38,0.4036,0.09546,0.5967,0.1142,0.4766,1.0,1.0
0.964,6.69,8.64,2.215,1.0,0.1683,0.003683,0.6963,0.1874,0.2137,0.317,0.1683,1.0,0.2155,0.219,0.1599,0.9956,0.5024,0.003683,0.2155,1.0,0.0729,0.03693,0.272,0.11633,0.6963,0.219,0.0729,1.0,0.10846,0.2888,0.4617,0.1874,0.1599,0.03693,0.10846,1.0,0.1647,0.1215,0.2137,0.9956,0.272,0.2888,0.1647,1.0,0.5264,0.317,0.5024,0.11633,0.4617,0.1215,0.5264,1.0,1.0
0.973,2.104,1.723,4.39,1.0,0.1683,0.003683,0.6963,0.1874,0.4138,0.4688,0.1683,1.0,0.2155,0.219,0.1599,0.9224,0.2168,0.003683,0.2155,1.0,0.0729,0.03693,0.239,0.04483,0.6963,0.219,0.0729,1.0,0.10846,0.5776,0.7656,0.1874,0.1599,0.03693,0.10846,1.0,0.1765,0.10205,0.4138,0.9224,0.239,0.5776,0.1765,1.0,0.4827,0.4688,0.2168,0.04483,0.7656,0.10205,0.4827,1.0,1.0
0.965,3.6,6.965,8.016,1.0,0.1683,0.003683,0.6963,0.1874,0.4211,0.4316,0.1683,1.0,0.2155,0.219,0.1599,0.913,0.1643,0.003683,0.2155,1.0,0.0729,0.03693,0.2766,0.04642,0.6963,0.219,0.0729,1.0,0.10846,0.5913,0.739,0.1874,0.1599,0.03693,0.10846,1.0,0.1763,0.08563,0.4211,0.913,0.2766,0.5913,0.1763,1.0,0.4385,0.4316,0.1643,0.04642,0.739,0.08563,0.4385,1.0,1.0
0.994,5.945,6.406,8.29,1.0,0.1683,0.003683,0.6963,0.1874,0.346,0.444,0.1683,1.0,0.2155,0.219,0.1599,0.96,0.2878,0.003683,0.2155,1.0,0.0729,0.03693,0.2566,0.0635,0.6963,0.219,0.0729,1.0,0.10846,0.4797,0.719,0.1874,0.1599,0.03693,0.10846,1.0,0.1743,0.10785,0.346,0.96,0.2566,0.4797,0.1743,1.0,0.4614,0.444,0.2878,0.0635,0.719,0.10785,0.4614,1.0,1.0
0.864,1.257,3.926,6.855,1.0,0.1683,0.003683,0.6963,0.1874,0.5776,0.4304,0.1683,1.0,0.2155,0.219,0.1599,0.7295,0.0745,0.003683,0.2155,1.0,0.0729,0.03693,0.2524,0.02376,0.6963,0.219,0.0729,1.0,0.10846,0.8228,0.7495,0.1874,0.1599,0.03693,0.10846,1.0,0.1678,0.07385,0.5776,0.7295,0.2524,0.8228,0.1678,1.0,0.564,0.4304,0.0745,0.02376,0.7495,0.07385,0.564,1.0,1.0
0.979,5.57,9.195,2.635,1.0,0.1683,0.003683,0.6963,0.1874,0.2323,0.325,0.1683,1.0,0.2155,0.219,0.1599,0.992,0.438,0.003683,0.2155,1.0,0.0729,0.03693,0.2864,0.11383,0.6963,0.219,0.0729,1.0,0.10846,0.317,0.5034,0.1874,0.1599,0.03693,0.10846,1.0,0.1664,0.1086,0.2323,0.992,0.2864,0.317,0.1664,1.0,0.4778,0.325,0.438,0.11383,0.5034,0.1086,0.4778,1.0,1.0
0.997,7.39,3.676,6.496,1.0,0.1683,0.003683,0.6963,0.1874,0.2883,0.4429,0.1683,1.0,0.2155,0.219,0.1599,0.983,0.4336,0.003683,0.2155,1.0,0.0729,0.03693,0.2373,0.0813,0.6963,0.219,0.0729,1.0,0.10846,0.3943,0.665,0.1874,0.1599,0.03693,0.10846,1.0,0.171,0.137,0.2883,0.983,0.2373,0.3943,0.171,1.0,0.5327,0.4429,0.4336,0.0813,0.665,0.137,0.5327,1.0,1.0
0.9956,8.73,6.023,6.77,1.0,0.1683,0.003683,0.6963,0.1874,0.2747,0.4224,0.1683,1.0,0.2155,0.219,0.1599,0.9863,0.4421,0.003683,0.2155,1.0,0.0729,0.03693,0.2456,0.087,0.6963,0.219,0.0729,1.0,0.10846,0.3752,0.6357,0.1874,0.1599,0.03693,0.10846,1.0,0.17,0.1333,0.2747,0.9863,0.2456,0.3752,0.17,1.0,0.5254,0.4224,0.4421,0.087,0.6357,0.1333,0.5254,1.0,1.0
0.9614,6.277,7.555,1.965,1.0,0.1683,0.003683,0.6963,0.1874,0.2114,0.3184,0.1683,1.0,0.2155,0.219,0.1599,0.996,0.5146,0.003683,0.2155,1.0,0.0729,0.03693,0.2683,0.116,0.6963,0.219,0.0729,1.0,0.10846,0.2854,0.4583,0.1874,0.1599,0.03693,0.10846,1.0,0.1646,0.12494,0.2114,0.996,0.2683,0.2854,0.1646,1.0,0.5366,0.3184,0.5146,0.116,0.4583,0.12494,0.5366,1.0,1.0
0.986,5.41,9.6,8.6,1.0,0.1683,0.003683,0.6963,0.1874,0.3635,0.4224,0.1683,1.0,0.2155,0.219,0.1599,0.949,0.2252,0.003683,0.2155,1.0,0.0729,0.03693,0.2808,0.06116,0.6963,0.219,0.0729,1.0,0.10846,0.5073,0.7134,0.1874,0.1599,0.03693,0.10846,1.0,0.1749,0.09247,0.3635,0.949,0.2808,0.5073,0.1749,1.0,0.4224,0.4224,0.2252,0.06116,0.7134,0.09247,0.4224,1.0,1.0
0.9795,8.15,7.16,3.922,1.0,0.1683,0.003683,0.6963,0.1874,0.2355,0.3708,0.1683,1.0,0.2155,0.219,0.1599,0.9937,0.501,0.003683,0.2155,1.0,0.0729,0.03693,0.2544,0.10333,0.6963,0.219,0.0729,1.0,0.10846,0.319,0.5415,0.1874,0.1599,0.03693,0.10846,1.0,0.1667,0.1343,0.2355,0.9937,0.2544,0.319,0.1667,1.0,0.5435,0.3708,0.501,0.10333,0.5415,0.1343,0.5435,1.0,1.0
0.9863,3.172,4.344,1.749,1.0,0.1683,0.003683,0.6963,0.1874,0.2437,0.354,0.1683,1.0,0.2155,0.219,0.1599,0.991,0.441,0.003683,0.2155,1.0,0.0729,0.03693,0.2744,0.10504,0.6963,0.219,0.0729,1.0,0.10846,0.3323,0.545,0.1874,0.1599,0.03693,0.10846,1.0,0.1675,0.116,0.2437,0.991,0.2744,0.3323,0.1675,1.0,0.4912,0.354,0.441,0.10504,0.545,0.116,0.4912,1.0,1.0
0.893,2.066,3.22,9.0,1.0,0.1683,0.003683,0.6963,0.1874,0.547,0.4543,0.1683,1.0,0.2155,0.219,0.1599,0.7856,0.10046,0.003683,0.2155,1.0,0.0729,0.03693,0.2296,0.02463,0.6963,0.219,0.0729,1.0,0.10846,0.7744,0.7715,0.1874,0.1599,0.03693,0.10846,1.0,0.1721,0.0821,0.547,0.7856,0.2296,0.7744,0.1721,1.0,0.5522,0.4543,0.10046,0.02463,0.7715,0.0821,0.5522,1.0,1.0
0.983,6.562,3.863,3.662,1.0,0.1683,0.003683,0.6963,0.1874,0.2466,0.4014,0.1683,1.0,0.2155,0.219,0.1599,0.9927,0.508,0.003683,0.2155,1.0,0.0729,0.03693,0.2421,0.09717,0.6963,0.219,0.0729,1.0,0.10846,0.334,0.5796,0.1874,0.1599,0.03693,0.10846,1.0,0.1677,0.1438,0.2466,0.9927,0.2421,0.334,0.1677,1.0,0.5605,0.4014,0.508,0.09717,0.5796,0.1438,0.5605,1.0,1.0
0.9985,9.766,5.215,9.664,1.0,0.1683,0.003683,0.6963,0.1874,0.3018,0.4495,0.1683,1.0,0.2155,0.219,0.1599,0.9785,0.4043,0.003683,0.2155,1.0,0.0729,0.03693,0.2382,0.07654,0.6963,0.219,0.0729,1.0,0.10846,0.4138,0.6846,0.1874,0.1599,0.03693,0.10846,1.0,0.1719,0.1321,0.3018,0.9785,0.2382,0.4138,0.1719,1.0,0.52,0.4495,0.4043,0.07654,0.6846,0.1321,0.52,1.0,1.0
0.986,1.215,1.091,2.084,1.0,0.1683,0.003683,0.6963,0.1874,0.3794,0.4607,0.1683,1.0,0.2155,0.219,0.1599,0.944,0.2532,0.003683,0.2155,1.0,0.0729,0.03693,0.2463,0.05328,0.6963,0.219,0.0729,1.0,0.10846,0.528,0.748,0.1874,0.1599,0.03693,0.10846,1.0,0.1757,0.106,0.3794,0.944,0.2463,0.528,0.1757,1.0,0.472,0.4607,0.2532,0.05328,0.748,0.106,0.472,1.0,1.0
0.979,4.812,4.094,9.23,1.0,0.1683,0.003683,0.6963,0.1874,0.3987,0.4658,0.1683,1.0,0.2155,0.219,0.1599,0.932,0.2323,0.003683,0.2155,1.0,0.0729,0.03693,0.2422,0.04834,0.6963,0.219,0.0729,1.0,0.10846,0.5557,0.759,0.1874,0.1599,0.03693,0.10846,1.0,0.1761,0.1038,0.3987,0.932,0.2422,0.5557,0.1761,1.0,0.4773,0.4658,0.2323,0.04834,0.759,0.1038,0.4773,1.0,1.0
0.9644,4.16,7.15,9.45,1.0,0.1683,0.003683,0.6963,0.1874,0.4258,0.4392,0.1683,1.0,0.2155,0.219,0.1599,0.911,0.1683,0.003683,0.2155,1.0,0.0729,0.03693,0.2683,0.0446,0.6963,0.219,0.0729,1.0,0.10846,0.5977,0.7456,0.1874,0.1599,0.03693,0.10846,1.0,0.1764,0.0879,0.4258,0.911,0.2683,0.5977,0.1764,1.0,0.449,0.4392,0.1683,0.0446,0.7456,0.0879,0.449,1.0,1.0
0.9385,2.361,7.23,6.902,1.0,0.1683,0.003683,0.6963,0.1874,0.467,0.411,0.1683,1.0,0.2155,0.219,0.1599,0.8696,0.1094,0.003683,0.2155,1.0,0.0729,0.03693,0.3005,0.04095,0.6963,0.219,0.0729,1.0,0.10846,0.661,0.726,0.1874,0.1599,0.03693,0.10846,1.0,0.1754,0.07404,0.467,0.8696,0.3005,0.661,0.1754,1.0,0.4421,0.411,0.1094,0.04095,0.726,0.07404,0.4421,1.0,1.0
0.9487,9.6,1.811,2.994,1.0,0.1683,0.003683,0.6963,0.1874,0.2135,0.39,0.1683,1.0,0.2155,0.219,0.1599,0.9976,0.6147,0.003683,0.2155,1.0,0.0729,0.03693,0.225,0.1074,0.6963,0.219,0.0729,1.0,0.10846,0.285,0.5117,0.1874,0.1599,0.03693,0.10846,1.0,0.1647,0.1722,0.2135,0.9976,0.225,0.285,0.1647,1.0,0.639,0.39,0.6147,0.1074,0.5117,0.1722,0.639,1.0,1.0
0.9844,8.74,5.836,4.914,1.0,0.1683,0.003683,0.6963,0.1874,0.247,0.397,0.1683,1.0,0.2155,0.219,0.1599,0.992,0.4993,0.003683,0.2155,1.0,0.0729,0.03693,0.2454,0.0975,0.6963,0.219,0.0729,1.0,0.10846,0.335,0.5776,0.1874,0.1599,0.03693,0.10846,1.0,0.1677,0.1405,0.247,0.992,0.2454,0.335,0.1677,1.0,0.5527,0.397,0.4993,0.0975,0.5776,0.1405,0.5527,1.0,1.0
0.9585,3.78,8.81,1.329,1.0,0.1683,0.003683,0.6963,0.1874,0.2139,0.265,0.1683,1.0,0.2155,0.219,0.1599,0.9917,0.415,0.003683,0.2155,1.0,0.0729,0.03693,0.3145,0.136,0.6963,0.219,0.0729,1.0,0.10846,0.2925,0.4185,0.1874,0.1599,0.03693,0.10846,1.0,0.1644,0.09106,0.2139,0.9917,0.3145,0.2925,0.1644,1.0,0.4414,0.265,0.415,0.136,0.4185,0.09106,0.4414,1.0,1.0
0.9863,4.586,1.691,7.836,1.0,0.1683,0.003683,0.6963,0.1874,0.3806,0.4834,0.1683,1.0,0.2155,0.219,0.1599,0.9443,0.285,0.003683,0.2155,1.0,0.0729,0.03693,0.2263,0.0523,0.6963,0.219,0.0729,1.0,0.10846,0.528,0.7627,0.1874,0.1599,0.03693,0.10846,1.0,0.1758,0.1173,0.3806,0.9443,0.2263,0.528,0.1758,1.0,0.505,0.4834,0.285,0.0523,0.7627,0.1173,0.505,1.0,1.0
0.9854,6.676,8.33,3.568,1.0,0.1683,0.003683,0.6963,0.1874,0.2417,0.3582,0.1683,1.0,0.2155,0.219,0.1599,0.9917,0.4553,0.003683,0.2155,1.0,0.0729,0.03693,0.2695,0.10443,0.6963,0.219,0.0729,1.0,0.10846,0.329,0.544,0.1874,0.1599,0.03693,0.10846,1.0,0.1672,0.1202,0.2417,0.9917,0.2695,0.329,0.1672,1.0,0.5034,0.3582,0.4553,0.10443,0.544,0.1202,0.5034,1.0,1.0
0.9106,1.044,7.742,3.45,1.0,0.1683,0.003683,0.6963,0.1874,0.467,0.336,0.1683,1.0,0.2155,0.219,0.1599,0.8354,0.0625,0.003683,0.2155,1.0,0.0729,0.03693,0.415,0.06122,0.6963,0.219,0.0729,1.0,0.10846,0.6714,0.6455,0.1874,0.1599,0.03693,0.10846,1.0,0.1714,0.05426,0.467,0.8354,0.415,0.6714,0.1714,1.0,0.3835,0.336,0.0625,0.06122,0.6455,0.05426,0.3835,1.0,1.0
0.952,9.555,5.33,2.705,1.0,0.1683,0.003683,0.6963,0.1874,0.2086,0.356,0.1683,1.0,0.2155,0.219,0.1599,0.9976,0.584,0.003683,0.2155,1.0,0.0729,0.03693,0.2408,0.11066,0.6963,0.219,0.0729,1.0,0.10846,0.279,0.4805,0.1874,0.1599,0.03693,0.10846,1.0,0.1642,0.1534,0.2086,0.9976,0.2408,0.279,0.1642,1.0,0.6045,0.356,0.584,0.11066,0.4805,0.1534,0.6045,1.0,1.0
0.9893,5.453,9.664,7.984,1.0,0.1683,0.003683,0.6963,0.1874,0.3508,0.4177,0.1683,1.0,0.2155,0.219,0.1599,0.9556,0.2402,0.003683,0.2155,1.0,0.0729,0.03693,0.2822,0.0653,0.6963,0.219,0.0729,1.0,0.10846,0.4888,0.7036,0.1874,0.1599,0.03693,0.10846,1.0,0.1744,0.09375,0.3508,0.9556,0.2822,0.4888,0.1744,1.0,0.4204,0.4177,0.2402,0.0653,0.7036,0.09375,0.4204,1.0,1.0
0.998,7.242,6.67,8.77,1.0,0.1683,0.003683,0.6963,0.1874,0.3264,0.443,0.1683,1.0,0.2155,0.219,0.1599,0.9688,0.329,0.003683,0.2155,1.0,0.0729,0.03693,0.2522,0.0693,0.6963,0.219,0.0729,1.0,0.10846,0.451,0.7046,0.1874,0.1599,0.03693,0.10846,1.0,0.1733,0.1151,0.3264,0.9688,0.2522,0.451,0.1733,1.0,0.4766,0.443,0.329,0.0693,0.7046,0.1151,0.4766,1.0,1.0
0.9893,4.062,8.74,5.445,1.0,0.1683,0.003683,0.6963,0.1874,0.3362,0.397,0.1683,1.0,0.2155,0.219,0.1599,0.9604,0.2383,0.003683,0.2155,1.0,0.0729,0.03693,0.298,0.0732,0.6963,0.219,0.0729,1.0,0.10846,0.4688,0.6797,0.1874,0.1599,0.03693,0.10846,1.0,0.1736,0.0888,0.3362,0.9604,0.298,0.4688,0.1736,1.0,0.3994,0.397,0.2383,0.0732,0.6797,0.0888,0.3994,1.0,1.0
0.999,6.945,4.23,7.71,1.0,0.1683,0.003683,0.6963,0.1874,0.3157,0.4531,0.1683,1.0,0.2155,0.219,0.1599,0.9736,0.372,0.003683,0.2155,1.0,0.0729,0.03693,0.2405,0.0719,0.6963,0.219,0.0729,1.0,0.10846,0.4343,0.7007,0.1874,0.1599,0.03693,0.10846,1.0,0.1727,0.1262,0.3157,0.9736,0.2405,0.4343,0.1727,1.0,0.5054,0.4531,0.372,0.0719,0.7007,0.1262,0.5054,1.0,1.0
0.9854,6.22,2.627,3.86,1.0,0.1683,0.003683,0.6963,0.1874,0.2554,0.4204,0.1683,1.0,0.2155,0.219,0.1599,0.991,0.507,0.003683,0.2155,1.0,0.0729,0.03693,0.235,0.09314,0.6963,0.219,0.0729,1.0,0.10846,0.3462,0.605,0.1874,0.1599,0.03693,0.10846,1.0,0.1685,0.1488,0.2554,0.991,0.235,0.3462,0.1685,1.0,0.569,0.4204,0.507,0.09314,0.605,0.1488,0.569,1.0,1.0
0.999,9.44,6.64,8.734,1.0,0.1683,0.003683,0.6963,0.1874,0.2935,0.4355,0.1683,1.0,0.2155,0.219,0.1599,0.981,0.405,0.003683,0.2155,1.0,0.0729,0.03693,0.2455,0.0801,0.6963,0.219,0.0729,1.0,0.10846,0.4023,0.6675,0.1874,0.1599,0.03693,0.10846,1.0,0.1714,0.1285,0.2935,0.981,0.2455,0.4023,0.1714,1.0,0.5103,0.4355,0.405,0.0801,0.6675,0.1285,0.5103,1.0,1.0
0.995,4.4,1.39,5.965,1.0,0.1683,0.003683,0.6963,0.1874,0.3445,0.4785,0.1683,1.0,0.2155,0.219,0.1599,0.9624,0.346,0.003683,0.2155,1.0,0.0729,0.03693,0.2272,0.06238,0.6963,0.219,0.0729,1.0,0.10846,0.475,0.7383,0.1874,0.1599,0.03693,0.10846,1.0,0.1743,0.1277,0.3445,0.9624,0.2272,0.475,0.1743,1.0,0.5166,0.4785,0.346,0.06238,0.7383,0.1277,0.5166,1.0,1.0
0.9707,7.11,7.816,2.766,1.0,0.1683,0.003683,0.6963,0.1874,0.2223,0.3403,0.1683,1.0,0.2155,0.219,0.1599,0.995,0.505,0.003683,0.2155,1.0,0.0729,0.03693,0.2637,0.11066,0.6963,0.219,0.0729,1.0,0.10846,0.3005,0.4958,0.1874,0.1599,0.03693,0.10846,1.0,0.1655,0.1277,0.2223,0.995,0.2637,0.3005,0.1655,1.0,0.5356,0.3403,0.505,0.11066,0.4958,0.1277,0.5356,1.0,1.0
0.9814,8.82,2.797,5.23,1.0,0.1683,0.003683,0.6963,0.1874,0.252,0.4236,0.1683,1.0,0.2155,0.219,0.1599,0.9917,0.525,0.003683,0.2155,1.0,0.0729,0.03693,0.2306,0.0942,0.6963,0.219,0.0729,1.0,0.10846,0.3408,0.601,0.1874,0.1599,0.03693,0.10846,1.0,0.1681,0.1545,0.252,0.9917,0.2306,0.3408,0.1681,1.0,0.583,0.4236,0.525,0.0942,0.601,0.1545,0.583,1.0,1.0
0.9653,3.969,2.936,1.444,1.0,0.1683,0.003683,0.6963,0.1874,0.2196,0.359,0.1683,1.0,0.2155,0.219,0.1599,0.996,0.545,0.003683,0.2155,1.0,0.0729,0.03693,0.2487,0.10815,0.6963,0.219,0.0729,1.0,0.10846,0.2957,0.504,0.1874,0.1599,0.03693,0.10846,1.0,0.1653,0.1428,0.2196,0.996,0.2487,0.2957,0.1653,1.0,0.573,0.359,0.545,0.10815,0.504,0.1428,0.573,1.0,1.0
0.98,5.29,6.074,2.516,1.0,0.1683,0.003683,0.6963,0.1874,0.234,0.3535,0.1683,1.0,0.2155,0.219,0.1599,0.9937,0.4785,0.003683,0.2155,1.0,0.0729,0.03693,0.2656,0.1065,0.6963,0.219,0.0729,1.0,0.10846,0.3176,0.5273,0.1874,0.1599,0.03693,0.10846,1.0,0.1666,0.1245,0.234,0.9937,0.2656,0.3176,0.1666,1.0,0.5195,0.3535,0.4785,0.1065,0.5273,0.1245,0.5195,1.0,1.0
0.843,1.473,8.88,9.56,1.0,0.1683,0.003683,0.6963,0.1874,0.5923,0.3994,0.1683,1.0,0.2155,0.219,0.1599,0.6846,0.05832,0.003683,0.2155,1.0,0.0729,0.03693,0.2986,0.02711,0.6963,0.219,0.0729,1.0,0.10846,0.849,0.718,0.1874,0.1599,0.03693,0.10846,1.0,0.1635,0.0656,0.5923,0.6846,0.2986,0.849,0.1635,1.0,0.5566,0.3994,0.05832,0.02711,0.718,0.0656,0.5566,1.0,1.0
0.9893,9.39,6.805,5.906,1.0,0.1683,0.003683,0.6963,0.1874,0.2556,0.4028,0.1683,1.0,0.2155,0.219,0.1599,0.9907,0.4766,0.003683,0.2155,1.0,0.0729,0.03693,0.2476,0.0944,0.6963,0.219,0.0729,1.0,0.10846,0.3477,0.5957,0.1874,0.1599,0.03693,0.10846,1.0,0.1685,0.1364,0.2556,0.9907,0.2476,0.3477,0.1685,1.0,0.5386,0.4028,0.4766,0.0944,0.5957,0.1364,0.5386,1.0,1.0
0.962,7.664,7.348,2.486,1.0,0.1683,0.003683,0.6963,0.1874,0.2136,0.3364,0.1683,1.0,0.2155,0.219,0.1599,0.9966,0.534,0.003683,0.2155,1.0,0.0729,0.03693,0.2578,0.11237,0.6963,0.219,0.0729,1.0,0.10846,0.2876,0.4763,0.1874,0.1599,0.03693,0.10846,1.0,0.1647,0.1344,0.2136,0.9966,0.2578,0.2876,0.1647,1.0,0.5576,0.3364,0.534,0.11237,0.4763,0.1344,0.5576,1.0,1.0
